Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Data Type Level-1,Sensor Identifier,Ephemeris Type,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LT05_L1TP_166043_19900729_20171209_01_T1,LT51660431990210RSA00,1990/07/29,LANDSAT_5,T1,1,SAM, 166, 043,2017/12/09,1990:210:06:43:28.7532500,1990:210:06:43:55.5695000,RSA,DAY,0,0,156,4,4.434,3.143,3.127,N,,9,N,LPGS_13.0.0,FULL,57.23037772,93.17941384,TM_L1TP,TM,DEFINITIVE,6981,7741,6981,7741,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900701_19900930_01.03,24°33'43.42"N,45°53'16.87"E,25°29'03.16"N,45°10'24.60"E,25°13'13.22"N,46°59'17.56"E,23°53'47.65"N,44°47'55.25"E,23°38'09.24"N,46°35'29.04"E,24.56206,45.88802,25.48421,45.1735,25.22034,46.98821,23.89657,44.79868,23.6359,46.5914,LT05_L1TP_166043_19900729_20171209_01_T1,LT51660431990210RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431990210RSA00
LT05_L1TP_165043_19900722_20180704_01_T2,LT51650431990203RSA00,1990/07/22,LANDSAT_5,T2,1,SAM, 165, 043,2018/07/04,1990:203:06:37:18.8468100,1990:203:06:37:45.6616900,RSA,DAY,0,0,119,4,12.022,11.531,3.402,N,,9,N,LPGS_13.1.0,FULL,57.64853969,90.45771089,TM_L1TP,TM,DEFINITIVE,6931,7701,6931,7701,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900701_19900930_01.03,24°33'29.95"N,47°26'06.72"E,25°28'49.69"N,46°43'14.52"E,25°12'59.80"N,48°32'07.30"E,23°53'34.15"N,46°20'45.24"E,23°37'55.81"N,48°08'18.85"E,24.55832,47.4352,25.48047,46.7207,25.21661,48.53536,23.89282,46.3459,23.63217,48.13857,LT05_L1TP_165043_19900722_20180704_01_T2,LT51650431990203RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431990203RSA00
LT05_L1TP_166043_19900627_20180810_01_T1,LT51660431990178RSA00,1990/06/27,LANDSAT_5,T1,1,SAM, 166, 043,2018/08/10,1990:178:06:43:35.5035000,1990:178:06:44:02.3169400,RSA,DAY,0,0,136,4,4.695,3.524,3.103,N,,7,N,LPGS_13.1.0,FULL,59.06481689,85.14587724,TM_L1TP,TM,DEFINITIVE,6981,7741,6981,7741,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°33'32.87"N,45°52'58.26"E,25°28'52.61"N,45°10'06.02"E,25°13'02.71"N,46°58'58.87"E,23°53'37.10"N,44°47'36.74"E,23°37'58.73"N,46°35'10.39"E,24.55913,45.88285,25.48128,45.16834,25.21742,46.98302,23.89364,44.79354,23.63298,46.58622,LT05_L1TP_166043_19900627_20180810_01_T1,LT51660431990178RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431990178RSA00
LT05_L1TP_165043_19900620_20171210_01_T2,LT51650431990171RSA00,1990/06/20,LANDSAT_5,T2,1,SAM, 165, 043,2017/12/10,1990:171:06:37:24.7846300,1990:171:06:37:51.5973800,RSA,DAY,0,0,116,4,12.282,11.595,4.05,N,,9,N,LPGS_13.0.0,FULL,59.42989629,85.05362657,TM_L1TP,TM,DEFINITIVE,6931,7691,6931,7691,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°33'25.49"N,47°25'51.49"E,25°28'45.23"N,46°42'59.29"E,25°12'55.33"N,48°31'52.03"E,23°53'29.69"N,46°20'30.05"E,23°37'51.35"N,48°08'03.59"E,24.55708,47.43097,25.47923,46.71647,25.21537,48.53112,23.89158,46.34168,23.63093,48.13433,LT05_L1TP_165043_19900620_20171210_01_T2,LT51650431990171RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431990171RSA00
LT05_L1TP_165043_19900604_20170717_01_T1,LT51650431990155RSA00,1990/06/04,LANDSAT_5,T1,1,SAM, 165, 043,2017/07/17,1990:155:06:37:25.8366300,1990:155:06:37:52.6485600,RSA,DAY,0,0,113,4,11.83,11.301,3.499,N,,9,N,LPGS_12.8.4,FULL,59.99099833,87.30860402,TM_L1TP,TM,DEFINITIVE,6931,7701,6931,7701,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°33'25.24"N,47°26'03.16"E,25°28'44.98"N,46°43'10.96"E,25°12'55.08"N,48°32'03.70"E,23°53'29.44"N,46°20'41.71"E,23°37'51.10"N,48°08'15.25"E,24.55701,47.43421,25.47916,46.71971,25.2153,48.53436,23.89151,46.34492,23.63086,48.13757,LT05_L1TP_165043_19900604_20170717_01_T1,LT51650431990155RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431990155RSA00
LT05_L1TP_166043_19900526_20170717_01_T1,LT51660431990146RSA00,1990/05/26,LANDSAT_5,T1,1,SAM, 166, 043,2017/07/17,1990:146:06:43:35.9653100,1990:146:06:44:02.7768800,RSA,DAY,0,0,147,4,4.328,3.28,2.823,N,,9,N,LPGS_12.8.4,FULL,60.01131467,90.01549733,TM_L1TP,TM,DEFINITIVE,6981,7751,6981,7751,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°33'38.45"N,45°53'44.41"E,25°28'58.19"N,45°10'52.14"E,25°13'08.26"N,46°59'45.06"E,23°53'42.68"N,44°48'22.86"E,23°38'04.31"N,46°35'56.58"E,24.56068,45.89567,25.48283,45.18115,25.21896,46.99585,23.89519,44.80635,23.63453,46.59905,LT05_L1TP_166043_19900526_20170717_01_T1,LT51660431990146RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431990146RSA00
LT05_L1TP_165043_19900519_20170717_01_T1,LT51650431990139RSA00,1990/05/19,LANDSAT_5,T1,1,SAM, 165, 043,2017/07/17,1990:139:06:37:30.5145000,1990:139:06:37:57.3255600,RSA,DAY,0,0,143,4,10.467,9.763,3.775,N,,9,N,LPGS_12.8.4,FULL,59.80289892,92.72287535,TM_L1TP,TM,DEFINITIVE,6931,7701,6931,7701,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°33'36.94"N,47°25'14.59"E,25°28'56.68"N,46°42'22.36"E,25°13'06.74"N,48°31'15.24"E,23°53'41.17"N,46°19'53.04"E,23°38'02.80"N,48°07'26.72"E,24.56026,47.42072,25.48241,46.70621,25.21854,48.5209,23.89477,46.3314,23.63411,48.12409,LT05_L1TP_165043_19900519_20170717_01_T1,LT51650431990139RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431990139RSA00
LT05_L1TP_166043_19900510_20170717_01_T1,LT51660431990130RSA00,1990/05/10,LANDSAT_5,T1,1,SAM, 166, 043,2017/07/17,1990:130:06:43:39.8226900,1990:130:06:44:06.6330000,RSA,DAY,0,0,140,4,4.382,3.24,2.951,N,,9,N,LPGS_12.8.4,FULL,59.18492999,96.78391874,TM_L1TP,TM,DEFINITIVE,6981,7761,6981,7761,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°33'23.94"N,45°53'00.28"E,25°28'43.68"N,45°10'08.11"E,25°12'53.78"N,46°59'00.78"E,23°53'28.14"N,44°47'38.83"E,23°37'49.80"N,46°35'12.37"E,24.55665,45.88341,25.4788,45.16892,25.21494,46.98355,23.89115,44.79412,23.6305,46.58677,LT05_L1TP_166043_19900510_20170717_01_T1,LT51660431990130RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431990130RSA00
LT05_L1TP_165043_19900503_20180525_01_T1,LT51650431990123RSA00,1990/05/03,LANDSAT_5,T1,1,SAM, 165, 043,2018/05/25,1990:123:06:37:21.2372500,1990:123:06:37:48.0472500,RSA,DAY,56,56,67,4,7.11,6.28,3.333,N,,9,N,LPGS_13.1.0,FULL,58.39435127,100.23879891,TM_L1TP,TM,DEFINITIVE,6921,7711,6921,7711,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°33'15.73"N,47°27'46.04"E,25°28'35.47"N,46°44'53.92"E,25°12'45.58"N,48°33'46.48"E,23°53'19.93"N,46°22'24.67"E,23°37'41.59"N,48°09'58.10"E,24.55437,47.46279,25.47652,46.74831,25.21266,48.56291,23.88887,46.37352,23.62822,48.16614,LT05_L1TP_165043_19900503_20180525_01_T1,LT51650431990123RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431990123RSA00
LT05_L1TP_166043_19900424_20180612_01_T1,LT51660431990114RSA00,1990/04/24,LANDSAT_5,T1,1,SAM, 166, 043,2018/06/12,1990:114:06:43:39.9198800,1990:114:06:44:06.7288800,RSA,DAY,17,17,81,4,4.12,2.6,3.196,N,,9,N,LPGS_13.1.0,FULL,56.97656786,104.84250586,TM_L1TP,TM,DEFINITIVE,6981,7751,6981,7751,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°33'35.89"N,45°53'10.07"E,25°28'55.63"N,45°10'17.83"E,25°13'05.70"N,46°59'10.68"E,23°53'40.13"N,44°47'48.52"E,23°38'01.75"N,46°35'22.20"E,24.55997,45.88613,25.48212,45.17162,25.21825,46.9863,23.89448,44.79681,23.63382,46.5895,LT05_L1TP_166043_19900424_20180612_01_T1,LT51660431990114RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431990114RSA00
LT05_L1TP_165043_19900417_20180620_01_T1,LT51650431990107RSA00,1990/04/17,LANDSAT_5,T1,1,SAM, 165, 043,2018/06/20,1990:107:06:37:29.2716300,1990:107:06:37:56.0791300,RSA,DAY,0,0,148,4,5.958,4.957,3.306,N,,9,N,LPGS_13.1.0,FULL,55.56593491,108.38227149,TM_L1TP,TM,DEFINITIVE,6931,7691,6931,7691,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°33'29.63"N,47°25'48.97"E,25°28'49.37"N,46°42'56.77"E,25°12'59.47"N,48°31'49.55"E,23°53'33.83"N,46°20'27.49"E,23°37'55.49"N,48°08'01.07"E,24.55823,47.43027,25.48038,46.71577,25.21652,48.53043,23.89273,46.34097,23.63208,48.13363,LT05_L1TP_165043_19900417_20180620_01_T1,LT51650431990107RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431990107RSA00
LT05_L1TP_166043_19900408_20180525_01_T1,LT51660431990098RSA00,1990/04/08,LANDSAT_5,T1,1,SAM, 166, 043,2018/05/25,1990:098:06:43:32.7806300,1990:098:06:43:59.5865000,RSA,DAY,3,3,121,4,3.83,2.481,2.918,N,,9,N,LPGS_13.1.0,FULL,53.41151436,112.73630893,TM_L1TP,TM,DEFINITIVE,6981,7741,6981,7741,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°33'17.35"N,45°54'52.38"E,25°28'37.09"N,45°12'00.22"E,25°12'47.20"N,47°00'52.85"E,23°53'21.55"N,44°49'31.01"E,23°37'43.21"N,46°37'04.44"E,24.55482,45.91455,25.47697,45.20006,25.21311,47.01468,23.88932,44.82528,23.62867,46.6179,LT05_L1TP_166043_19900408_20180525_01_T1,LT51660431990098RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431990098RSA00
LT05_L1TP_165043_19900401_20171214_01_T1,LT51650431990091RSA01,1990/04/01,LANDSAT_5,T1,1,SAM, 165, 043,2017/12/14,1990:091:06:37:18.6869400,1990:091:06:37:45.4922500,RSA,DAY,0,0,157,4,4.669,3.339,3.263,N,,9,N,LPGS_13.0.0,FULL,51.51531384,115.91355304,TM_L1TP,TM,DEFINITIVE,6931,7691,6931,7691,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900401_19900630_01.03,24°32'55.57"N,47°28'13.01"E,25°28'15.28"N,46°45'20.99"E,25°12'25.45"N,48°34'13.26"E,23°52'59.74"N,46°22'51.82"E,23°37'21.47"N,48°10'24.96"E,24.54877,47.47028,25.47091,46.75583,25.20707,48.57035,23.88326,46.38106,23.62263,48.1736,LT05_L1TP_165043_19900401_20171214_01_T1,LT51650431990091RSA01,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431990091RSA01
LT05_L1TP_166043_19900307_20170717_01_T1,LT51660431990066RSA00,1990/03/07,LANDSAT_5,T1,1,SAM, 166, 043,2017/07/17,1990:066:06:44:14.6834400,1990:066:06:44:41.4838100,RSA,DAY,0,0,150,4,4.194,2.599,3.291,N,,7,N,LPGS_12.8.4,FULL,44.03816956,125.79367714,TM_L1TP,TM,DEFINITIVE,6981,7721,6981,7721,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900101_19900331_01.03,24°34'31.80"N,45°49'42.13"E,25°29'51.58"N,45°06'49.61"E,25°14'01.54"N,46°55'43.28"E,23°54'36.07"N,44°44'20.08"E,23°38'57.59"N,46°31'54.52"E,24.5755,45.82837,25.49766,45.11378,25.23376,46.92869,23.91002,44.73891,23.64933,46.53181,LT05_L1TP_166043_19900307_20170717_01_T1,LT51660431990066RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431990066RSA00
LT05_L1TP_165043_19900228_20180710_01_T1,LT51650431990059RSA00,1990/02/28,LANDSAT_5,T1,1,SAM, 165, 043,2018/07/10,1990:059:06:38:19.4913800,1990:059:06:38:46.2905000,RSA,DAY,0,0,196,4,4.194,2.532,3.344,N,,9,N,LPGS_13.1.0,FULL,41.98214256,128.19165944,TM_L1TP,TM,DEFINITIVE,6911,7671,6911,7671,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900101_19900331_01.03,24°34'19.42"N,47°22'20.89"E,25°29'39.19"N,46°39'28.44"E,25°13'49.19"N,48°28'21.94"E,23°54'23.69"N,46°16'58.94"E,23°38'45.24"N,48°04'33.24"E,24.57206,47.37247,25.49422,46.6579,25.23033,48.47276,23.90658,46.28304,23.6459,48.0759,LT05_L1TP_165043_19900228_20180710_01_T1,LT51650431990059RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431990059RSA00
LT05_L1TP_165043_19900127_20171208_01_T1,LT51650431990027RSA00,1990/01/27,LANDSAT_5,T1,1,SAM, 165, 043,2017/12/08,1990:027:06:39:20.5114400,1990:027:06:39:47.3082500,RSA,DAY,2,2,203,4,3.729,1.966,3.169,N,,9,N,LPGS_13.0.0,FULL,34.52379367,137.56397478,TM_L1TP,TM,DEFINITIVE,6921,7701,6921,7701,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900101_19900331_01.03,24°33'58.10"N,47°24'13.07"E,25°29'17.88"N,46°41'20.72"E,25°13'27.91"N,48°30'13.90"E,23°54'02.34"N,46°18'51.34"E,23°38'23.93"N,48°06'25.31"E,24.56614,47.40363,25.4883,46.68909,25.22442,48.50386,23.90065,46.31426,23.63998,48.10703,LT05_L1TP_165043_19900127_20171208_01_T1,LT51650431990027RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431990027RSA00
LT05_L1TP_166043_19900118_20170717_01_T1,LT51660431990018RSA00,1990/01/18,LANDSAT_5,T1,1,SAM, 166, 043,2017/07/17,1990:018:06:45:49.7856300,1990:018:06:46:16.5815000,RSA,DAY,12,12,115,4,4.587,3.129,3.354,N,,7,N,LPGS_12.8.4,FULL,33.3324208,139.74609334,TM_L1TP,TM,DEFINITIVE,6971,7761,6971,7761,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900101_19900331_01.03,24°33'52.99"N,45°51'23.44"E,25°29'12.73"N,45°08'31.09"E,25°13'22.80"N,46°57'24.23"E,23°53'57.23"N,44°46'01.74"E,23°38'18.82"N,46°33'35.64"E,24.56472,45.85651,25.48687,45.14197,25.223,46.95673,23.89923,44.76715,23.63856,46.5599,LT05_L1TP_166043_19900118_20170717_01_T1,LT51660431990018RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431990018RSA00
LT05_L1TP_165043_19900111_20171214_01_T1,LT51650431990011RSA00,1990/01/11,LANDSAT_5,T1,1,SAM, 165, 043,2017/12/14,1990:011:06:39:48.9778100,1990:011:06:40:15.7732500,RSA,DAY,76,76,30,4,7.172,3.424,6.302,N,,9,N,LPGS_13.0.0,FULL,32.74874646,141.2705525,TM_L1TP,TM,DEFINITIVE,6921,7711,6921,7711,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900101_19900331_01.03,24°33'39.31"N,47°25'05.88"E,25°28'59.05"N,46°42'13.61"E,25°13'09.12"N,48°31'06.53"E,23°53'43.55"N,46°19'44.29"E,23°38'05.17"N,48°07'18.05"E,24.56092,47.4183,25.48307,46.70378,25.2192,48.51848,23.89543,46.32897,23.63477,48.12168,LT05_L1TP_165043_19900111_20171214_01_T1,LT51650431990011RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431990011RSA00
LT05_L1TP_166043_19900102_20180709_01_T1,LT51660431990002RSA01,1990/01/02,LANDSAT_5,T1,1,SAM, 166, 043,2018/07/09,1990:002:06:46:17.3427500,1990:002:06:46:44.1368100,RSA,DAY,2,2,138,4,4.673,3.243,3.365,N,,7,N,LPGS_13.1.0,FULL,32.45698426,142.9766193,TM_L1TP,TM,DEFINITIVE,6971,7761,6971,7761,UTM,38,WGS84,WGS84,30,30,LT05CPF_19900101_19900331_01.03,24°33'46.44"N,45°52'21.00"E,25°29'06.18"N,45°09'28.69"E,25°13'16.25"N,46°58'21.72"E,23°53'50.68"N,44°46'59.38"E,23°38'12.26"N,46°34'33.20"E,24.5629,45.8725,25.48505,45.15797,25.22118,46.9727,23.89741,44.78316,23.63674,46.57589,LT05_L1TP_166043_19900102_20180709_01_T1,LT51660431990002RSA01,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431990002RSA01
LT05_L1GS_165043_19891226_20180615_01_T2,LT51650431989360RSA00,1989/12/26,LANDSAT_5,T2,1,SAM, 165, 043,2018/06/15,1989:360:06:40:23.6392500,1989:360:06:40:50.4331900,RSA,DAY,85,85,-1,-1,,,,N,,9,N,LPGS_13.1.0,FULL,32.59857699,144.07973886,TM_L1GS,TM,DEFINITIVE,6921,7711,6921,7711,UTM,38,WGS84,WGS84,30,30,LT05CPF_19891001_19891231_01.03,24°33'47.20"N,47°24'13.72"E,25°29'06.94"N,46°41'21.41"E,25°13'17.00"N,48°30'14.44"E,23°53'51.43"N,46°18'52.06"E,23°38'13.02"N,48°06'25.92"E,24.56311,47.40381,25.48526,46.68928,25.22139,48.50401,23.89762,46.31446,23.63695,48.1072,LT05_L1GS_165043_19891226_20180615_01_T2,LT51650431989360RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431989360RSA00
LT05_L1TP_165043_19891023_20180301_01_T1,LT51650431989296RSA00,1989/10/23,LANDSAT_5,T1,1,SAM, 165, 043,2018/03/01,1989:296:06:42:04.9360600,1989:296:06:42:31.7260600,RSA,DAY,0,0,205,4,3.829,2.226,3.116,N,,9,N,LPGS_13.0.1,FULL,44.78725267,139.47132531,TM_L1TP,TM,DEFINITIVE,6921,7681,6921,7681,UTM,38,WGS84,WGS84,30,30,LT05CPF_19891001_19891231_01.03,24°33'16.06"N,47°27'17.32"E,25°28'35.80"N,46°44'25.19"E,25°12'45.90"N,48°33'17.75"E,23°53'20.26"N,46°21'55.94"E,23°37'41.92"N,48°09'29.38"E,24.55446,47.45481,25.47661,46.74033,25.21275,48.55493,23.88896,46.36554,23.62831,48.15816,LT05_L1TP_165043_19891023_20180301_01_T1,LT51650431989296RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431989296RSA00
LT05_L1TP_165043_19891007_20171208_01_T1,LT51650431989280RSA00,1989/10/07,LANDSAT_5,T1,1,SAM, 165, 043,2017/12/08,1989:280:06:42:48.5219400,1989:280:06:43:15.3102500,RSA,DAY,0,0,202,4,4.115,2.695,3.11,N,,7,N,LPGS_13.0.0,FULL,48.85349016,133.13337991,TM_L1TP,TM,DEFINITIVE,6911,7691,6911,7691,UTM,38,WGS84,WGS84,30,30,LT05CPF_19891001_19891231_01.03,24°33'52.13"N,47°22'56.35"E,25°29'11.87"N,46°40'04.04"E,25°13'21.94"N,48°28'57.14"E,23°53'56.36"N,46°17'34.66"E,23°38'17.95"N,48°05'08.56"E,24.56448,47.38232,25.48663,46.66779,25.22276,48.48254,23.89899,46.29296,23.63832,48.08571,LT05_L1TP_165043_19891007_20171208_01_T1,LT51650431989280RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431989280RSA00
LT05_L1TP_166043_19890928_20171208_01_T1,LT51660431989271RSA00,1989/09/28,LANDSAT_5,T1,1,SAM, 166, 043,2017/12/08,1989:271:06:49:09.1732500,1989:271:06:49:35.9604400,RSA,DAY,0,0,167,4,4.24,2.801,3.183,N,,9,N,LPGS_13.0.0,FULL,50.93505067,128.6923908,TM_L1TP,TM,DEFINITIVE,6971,7761,6971,7761,UTM,38,WGS84,WGS84,30,30,LT05CPF_19890701_19890930_01.03,24°33'52.81"N,45°51'20.56"E,25°29'12.55"N,45°08'28.21"E,25°13'22.62"N,46°57'21.35"E,23°53'57.05"N,44°45'58.86"E,23°38'18.64"N,46°33'32.76"E,24.56467,45.85571,25.48682,45.14117,25.22295,46.95593,23.89918,44.76635,23.63851,46.5591,LT05_L1TP_166043_19890928_20171208_01_T1,LT51660431989271RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431989271RSA00
LT05_L1TP_165043_19890921_20180301_01_T1,LT51650431989264RSA00,1989/09/21,LANDSAT_5,T1,1,SAM, 165, 043,2018/03/01,1989:264:06:42:59.0136300,1989:264:06:43:25.8000000,RSA,DAY,0,0,165,4,4.346,3.138,3.007,N,,9,N,LPGS_13.0.1,FULL,52.40040906,124.85591483,TM_L1TP,TM,DEFINITIVE,6921,7701,6921,7701,UTM,38,WGS84,WGS84,30,30,LT05CPF_19890701_19890930_01.03,24°33'15.91"N,47°26'24.00"E,25°28'35.65"N,46°43'31.87"E,25°12'45.76"N,48°32'24.43"E,23°53'20.11"N,46°21'02.63"E,23°37'41.77"N,48°08'36.06"E,24.55442,47.44,25.47657,46.72552,25.21271,48.54012,23.88892,46.35073,23.62827,48.14335,LT05_L1TP_165043_19890921_20180301_01_T1,LT51650431989264RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431989264RSA00
LT05_L1TP_166043_19890912_20180612_01_T1,LT51660431989255RSA00,1989/09/12,LANDSAT_5,T1,1,SAM, 166, 043,2018/06/12,1989:255:06:49:24.0151900,1989:255:06:49:50.8001300,RSA,DAY,0,0,168,4,3.965,2.45,3.117,N,,9,N,LPGS_13.1.0,FULL,54.04034268,119.60058192,TM_L1TP,TM,DEFINITIVE,6961,7761,6961,7761,UTM,38,WGS84,WGS84,30,30,LT05CPF_19890701_19890930_01.03,24°33'22.61"N,45°53'31.96"E,25°28'42.35"N,45°10'39.79"E,25°12'52.45"N,46°59'32.46"E,23°53'26.81"N,44°48'10.51"E,23°37'48.47"N,46°35'44.05"E,24.55628,45.89221,25.47843,45.17772,25.21457,46.99235,23.89078,44.80292,23.63013,46.59557,LT05_L1TP_166043_19890912_20180612_01_T1,LT51660431989255RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431989255RSA00
LT05_L1TP_165043_19890905_20180302_01_T1,LT51650431989248RSA00,1989/09/05,LANDSAT_5,T1,1,SAM, 165, 043,2018/03/02,1989:248:06:43:30.6753100,1989:248:06:43:57.4595600,RSA,DAY,0,0,145,4,4.545,3.288,3.138,N,,9,N,LPGS_13.0.1,FULL,55.12977053,115.36013306,TM_L1TP,TM,DEFINITIVE,6911,7701,6911,7701,UTM,38,WGS84,WGS84,30,30,LT05CPF_19890701_19890930_01.03,24°33'56.66"N,47°24'27.61"E,25°29'16.44"N,46°41'35.27"E,25°13'26.47"N,48°30'28.44"E,23°54'00.90"N,46°19'05.88"E,23°38'22.49"N,48°06'39.85"E,24.56574,47.40767,25.4879,46.69313,25.22402,48.5079,23.90025,46.3183,23.63958,48.11107,LT05_L1TP_165043_19890905_20180302_01_T1,LT51650431989248RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431989248RSA00
LT05_L1TP_166043_19890827_20171208_01_T1,LT51660431989239RSA00,1989/08/27,LANDSAT_5,T1,1,SAM, 166, 043,2017/12/08,1989:239:06:49:53.7155000,1989:239:06:50:20.4987500,RSA,DAY,0,0,172,4,4.285,2.821,3.226,N,,9,N,LPGS_13.0.0,FULL,56.30599277,109.8517946,TM_L1TP,TM,DEFINITIVE,6971,7751,6971,7751,UTM,38,WGS84,WGS84,30,30,LT05CPF_19890701_19890930_01.03,24°33'44.21"N,45°51'47.27"E,25°29'03.95"N,45°08'55.00"E,25°13'14.02"N,46°57'47.99"E,23°53'48.44"N,44°46'25.64"E,23°38'10.03"N,46°33'59.44"E,24.56228,45.86313,25.48443,45.14861,25.22056,46.96333,23.89679,44.77379,23.63612,46.56651,LT05_L1TP_166043_19890827_20171208_01_T1,LT51660431989239RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431989239RSA00
LT05_L1TP_165043_19890820_20180702_01_T1,LT51650431989232RSA00,1989/08/20,LANDSAT_5,T1,1,SAM, 165, 043,2018/07/02,1989:232:06:43:49.9858800,1989:232:06:44:16.7685000,RSA,DAY,0,0,126,4,5.556,4.324,3.489,N,,7,N,LPGS_13.1.0,FULL,57.05808871,105.65872918,TM_L1TP,TM,DEFINITIVE,6911,7701,6911,7701,UTM,38,WGS84,WGS84,30,30,LT05CPF_19890701_19890930_01.03,24°33'38.45"N,47°25'05.84"E,25°28'58.19"N,46°42'13.57"E,25°13'08.26"N,48°31'06.49"E,23°53'42.68"N,46°19'44.29"E,23°38'04.31"N,48°07'18.01"E,24.56068,47.41829,25.48283,46.70377,25.21896,48.51847,23.89519,46.32897,23.63453,48.12167,LT05_L1TP_165043_19890820_20180702_01_T1,LT51650431989232RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431989232RSA00
LT05_L1TP_166043_19890726_20180615_01_T1,LT51660431989207RSA00,1989/07/26,LANDSAT_5,T1,1,SAM, 166, 043,2018/06/15,1989:207:06:50:35.5660000,1989:207:06:51:02.3454400,RSA,DAY,7,7,144,4,4.428,3.29,2.964,N,,9,N,LPGS_13.1.0,FULL,58.99357804,92.90140916,TM_L1TP,TM,DEFINITIVE,6971,7731,6971,7731,UTM,38,WGS84,WGS84,30,30,LT05CPF_19890701_19890930_01.03,24°34'00.30"N,45°51'47.27"E,25°29'20.08"N,45°08'54.89"E,25°13'30.11"N,46°57'48.13"E,23°54'04.54"N,44°46'25.50"E,23°38'26.12"N,46°33'59.51"E,24.56675,45.86313,25.48891,45.14858,25.22503,46.96337,23.90126,44.77375,23.64059,46.56653,LT05_L1TP_166043_19890726_20180615_01_T1,LT51660431989207RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431989207RSA00
