Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality, Processing Software Version,Sun Elevation L1,Sun Azimuth L1,TIRS SSM Model,Data Type Level-1,Sensor Identifier,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Bias Parameter File Name OLI,Bias Parameter File Name TIRS, Calibration Parameter File,RLUT File Name,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LC08_L1GT_034201_20150806_20170406_01_T2,LC80342012015218LGN01,2015/08/06,T2,1, 034, 201, 034, 201,NADIR,0,2017/04/06,2015:218:18:50:16.9007980,2015:218:18:50:48.6707940,LGN,NIGHT,-1,-1,-1,4,,,,9,LPGS_2.7.0,-38.19612178,-40.56570724,ACTUAL,OLI_TIRS_L1GT,OLI_TIRS,15661,15381,7831,7691,7831,7691,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150806161642_20150806190749.01,LT8BPF20150806175132_20150806190355.01,LC08CPF_20150701_20150930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.33"N,46°35'48.23"E,23°52'26.36"N,47°43'02.93"E,23°30'02.81"N,45°53'47.08"E,25°36'14.36"N,47°18'34.99"E,25°13'54.88"N,45°27'44.57"E,24.55287,46.59673,23.87399,47.71748,23.50078,45.89641,25.60399,47.30972,25.23191,45.46238,LC08_L1GT_034201_20150806_20170406_01_T2,LC80342012015218LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80342012015218LGN01
LC08_L1TP_166043_20150803_20170406_01_T1,LC81660432015215LGN01,2015/08/03,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/06,2015:215:07:23:00.5472740,2015:215:07:23:32.3172700,LGN,DAY,1.14,1.14,484,4,7.754,5.384,5.58,9,LPGS_2.7.0,65.88305822,102.0508324,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150803065933_20150803083316.01,LT8BPF20150803065539_20150803073941.02,LC08CPF_20150701_20150930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.15"N,45°57'21.38"E,25°35'56.58"N,45°14'30.52"E,25°13'33.35"N,47°05'20.29"E,23°52'08.65"N,44°50'01.28"E,23°29'40.85"N,46°39'18.86"E,24.55282,45.95594,25.59905,45.24181,25.22593,47.08897,23.86907,44.83369,23.49468,46.65524,LC08_L1TP_166043_20150803_20170406_01_T1,LC81660432015215LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432015215LGN01
LC08_L1TP_165043_20150727_20180526_01_T1,LC81650432015208LGN02,2015/07/27,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/05/26,2015:208:07:16:48.8808260,2015:208:07:17:20.6508220,LGN,DAY,0,0,264,4,9.03,5.806,6.916,9,LPGS_13.1.0,66.36247798,98.01467125,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150727065257_20150727083748.01,LT8BPF20150727064903_20150727073130.01,LC08CPF_20150701_20150930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.95"N,47°29'28.32"E,25°35'58.60"N,46°46'36.48"E,25°13'34.79"N,48°37'28.27"E,23°52'11.06"N,46°22'07.07"E,23°29'42.68"N,48°11'26.66"E,24.55332,47.4912,25.59961,46.7768,25.22633,48.62452,23.86974,46.36863,23.49519,48.19074,LC08_L1TP_165043_20150727_20180526_01_T1,LC81650432015208LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432015208LGN02
LC08_L1GT_034201_20150721_20170406_01_T2,LC80342012015202LGN01,2015/07/21,T2,1, 034, 201, 034, 201,NADIR,0,2017/04/06,2015:202:18:50:14.6993980,2015:202:18:50:46.4693940,LGN,NIGHT,-1,-1,-1,4,,,,9,LPGS_2.7.0,-35.08520504,-37.85691032,ACTUAL,OLI_TIRS_L1GT,OLI_TIRS,15661,15361,7831,7681,7831,7681,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150721172853_20150721190746.01,LT8BPF20150721175054_20150721190352.01,LC08CPF_20150701_20150930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.33"N,46°34'27.95"E,23°52'26.54"N,47°41'42.68"E,23°30'02.81"N,45°52'26.72"E,25°36'14.26"N,47°17'14.78"E,25°13'54.62"N,45°26'24.22"E,24.55287,46.57443,23.87404,47.69519,23.50078,45.87409,25.60396,47.28744,25.23184,45.44006,LC08_L1GT_034201_20150721_20170406_01_T2,LC80342012015202LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80342012015202LGN01
LC08_L1TP_166043_20150718_20170406_01_T1,LC81660432015199LGN01,2015/07/18,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/06,2015:199:07:22:57.2789890,2015:199:07:23:29.0489850,LGN,DAY,0,0,505,4,7.207,4.927,5.26,9,LPGS_2.7.0,66.89975957,93.67987083,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150718070551_20150718073742.01,LT8BPF20150718070157_20150718073838.01,LC08CPF_20150701_20150930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.20"N,45°56'18.78"E,25°35'57.66"N,45°13'27.52"E,25°13'34.07"N,47°04'18.08"E,23°52'10.02"N,44°48'58.10"E,23°29'41.89"N,46°38'16.44"E,24.55311,45.93855,25.59935,45.22431,25.22613,47.07169,23.86945,44.81614,23.49497,46.6379,LC08_L1TP_166043_20150718_20170406_01_T1,LC81660432015199LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432015199LGN01
LC08_L1TP_165043_20150711_20170407_01_T1,LC81650432015192LGN01,2015/07/11,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/07,2015:192:07:16:43.3139430,2015:192:07:17:15.0839390,LGN,DAY,0,0,219,4,8.936,5.748,6.842,9,LPGS_2.7.0,67.28713157,91.07654733,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15101,7691,7551,7691,7551,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150711065937_20150711083743.01,LT8BPF20150711065543_20150711073024.02,LC08CPF_20150701_20150930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.73"N,47°28'55.85"E,25°35'57.30"N,46°46'03.50"E,25°13'33.13"N,48°36'56.20"E,23°52'10.06"N,46°21'34.06"E,23°29'41.35"N,48°10'54.55"E,24.55298,47.48218,25.59925,46.76764,25.22587,48.61561,23.86946,46.35946,23.49482,48.18182,LC08_L1TP_165043_20150711_20170407_01_T1,LC81650432015192LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432015192LGN01
LC08_L1GT_034201_20150705_20170407_01_T2,LC80342012015186LGN01,2015/07/05,T2,1, 034, 201, 034, 201,NADIR,0,2017/04/07,2015:186:18:50:06.7527300,2015:186:18:50:38.5227260,LGN,NIGHT,-1,-1,-1,4,0,0,0,9,LPGS_2.7.0,-33.42180277,-35.80886005,ACTUAL,OLI_TIRS_L1GT,OLI_TIRS,15661,15381,7831,7691,7831,7691,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150705172845_20150705190739.01,LT8BPF20150705175046_20150705190345.01,LC08CPF_20150701_20150930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.15"N,46°34'24.49"E,23°52'26.33"N,47°41'39.16"E,23°30'02.59"N,45°52'23.59"E,25°36'14.18"N,47°17'11.11"E,25°13'54.48"N,45°26'20.94"E,24.55282,46.57347,23.87398,47.69421,23.50072,45.87322,25.60394,47.28642,25.2318,45.43915,LC08_L1GT_034201_20150705_20170407_01_T2,LC80342012015186LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80342012015186LGN01
LC08_L1TP_166043_20150702_20170407_01_T1,LC81660432015183LGN01,2015/07/02,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/07,2015:183:07:22:47.5708450,2015:183:07:23:19.3408410,LGN,DAY,0,0,489,4,7.555,5.126,5.55,9,LPGS_2.7.0,67.76359899,88.85393557,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150702070542_20150702083326.01,LT8BPF20150702070148_20150702073828.02,LC08CPF_20150701_20150930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.51"N,45°56'43.01"E,25°35'57.08"N,45°13'51.38"E,25°13'33.13"N,47°04'42.71"E,23°52'09.70"N,44°49'21.90"E,23°29'41.21"N,46°38'41.06"E,24.55292,45.94528,25.59919,45.23094,25.22587,47.07853,23.86936,44.82275,23.49478,46.64474,LC08_L1TP_166043_20150702_20170407_01_T1,LC81660432015183LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432015183LGN01
LC08_L1TP_165043_20150625_20170407_01_T1,LC81650432015176LGN01,2015/06/25,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/07,2015:176:07:16:31.7859650,2015:176:07:17:03.5559610,LGN,DAY,1.56,1.56,196,4,8.982,5.816,6.844,9,LPGS_2.7.0,68.12071487,88.07619584,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150625065929_20150625072917.01,LT8BPF20150625065532_20150625073012.01,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.27"N,47°29'59.32"E,25°35'57.98"N,46°47'07.19"E,25°13'33.89"N,48°37'59.52"E,23°52'10.56"N,46°22'37.70"E,23°29'41.89"N,48°11'57.84"E,24.55313,47.49981,25.59944,46.78533,25.22608,48.6332,23.8696,46.37714,23.49497,48.1994,LC08_L1TP_165043_20150625_20170407_01_T1,LC81650432015176LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432015176LGN01
LC08_L1GT_034201_20150619_20170407_01_T2,LC80342012015170LGN01,2015/06/19,T2,1, 034, 201, 034, 201,NADIR,0,2017/04/07,2015:170:18:49:58.1732160,2015:170:18:50:29.9432120,LGN,NIGHT,-1,-1,-1,4,,,,9,LPGS_2.7.0,-33.28099748,-34.65491524,ACTUAL,OLI_TIRS_L1GT,OLI_TIRS,15661,15361,7831,7681,7831,7681,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150619172840_20150619190733.01,LT8BPF20150619175036_20150619190336.01,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.41"N,46°34'37.88"E,23°52'27.44"N,47°41'52.26"E,23°30'03.74"N,45°52'37.24"E,25°36'15.52"N,47°17'24.04"E,25°13'55.81"N,45°26'34.44"E,24.55317,46.57719,23.87429,47.69785,23.50104,45.87701,25.60431,47.29001,25.23217,45.4429,LC08_L1GT_034201_20150619_20170407_01_T2,LC80342012015170LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80342012015170LGN01
LC08_L1TP_166043_20150616_20170408_01_T1,LC81660432015167LGN01,2015/06/16,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/08,2015:167:07:22:40.8252820,2015:167:07:23:12.5952780,LGN,DAY,0,0,489,4,7.843,5.348,5.737,9,LPGS_2.7.0,68.5395696,88.38656418,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150616070538_20150616073726.01,LT8BPF20150616070141_20150616073820.01,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.48"N,45°56'31.34"E,25°35'58.20"N,45°13'40.04"E,25°13'34.21"N,47°04'30.90"E,23°52'10.70"N,44°49'10.42"E,23°29'42.18"N,46°38'29.08"E,24.55319,45.94204,25.5995,45.22779,25.22617,47.07525,23.86964,44.81956,23.49505,46.64141,LC08_L1TP_166043_20150616_20170408_01_T1,LC81660432015167LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432015167LGN01
LC08_L1TP_165043_20150609_20170408_01_T1,LC81650432015160LGN01,2015/06/09,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/08,2015:160:07:16:26.3529030,2015:160:07:16:58.1228990,LGN,DAY,0,0,178,4,8.679,5.762,6.49,9,LPGS_2.7.0,68.79091234,89.67714098,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150609065924_20150609083729.01,LT8BPF20150609065527_20150609073006.01,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.84"N,47°29'09.17"E,25°35'57.48"N,46°46'16.90"E,25°13'33.24"N,48°37'09.62"E,23°52'10.27"N,46°21'47.20"E,23°29'41.46"N,48°11'07.69"E,24.55301,47.48588,25.5993,46.77136,25.2259,48.61934,23.86952,46.36311,23.49485,48.18547,LC08_L1TP_165043_20150609_20170408_01_T1,LC81650432015160LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432015160LGN01
LC08_L1TP_166043_20150531_20170408_01_T1,LC81660432015151LGN01,2015/05/31,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/08,2015:151:07:22:29.4329080,2015:151:07:23:01.2029040,LGN,DAY,0,0,501,4,7.53,5.258,5.39,9,LPGS_2.7.0,68.9337111,92.65172521,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150531070527_20150531083248.01,LT8BPF20150531070130_20150531073809.01,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.84"N,45°57'07.67"E,25°35'57.55"N,45°14'16.30"E,25°13'33.46"N,47°05'07.30"E,23°52'10.13"N,44°49'46.49"E,23°29'41.46"N,46°39'05.33"E,24.55301,45.95213,25.59932,45.23786,25.22596,47.08536,23.86948,44.82958,23.49485,46.65148,LC08_L1TP_166043_20150531_20170408_01_T1,LC81660432015151LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432015151LGN01
LC08_L1TP_165043_20150524_20170408_01_T1,LC81650432015144LGN01,2015/05/24,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/08,2015:144:07:16:16.1094080,2015:144:07:16:47.8794040,LGN,DAY,6.57,6.57,205,4,8.947,5.775,6.834,9,LPGS_2.7.0,68.83936373,95.89378572,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150524065914_20150524072901.01,LT8BPF20150524065520_20150524072955.01,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.41"N,47°29'25.73"E,25°35'57.98"N,46°46'33.85"E,25°13'33.71"N,48°37'26.29"E,23°52'10.78"N,46°22'04.08"E,23°29'41.93"N,48°11'24.36"E,24.55317,47.49048,25.59944,46.77607,25.22603,48.62397,23.86966,46.3678,23.49498,48.1901,LC08_L1TP_165043_20150524_20170408_01_T1,LC81650432015144LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432015144LGN01
LC08_L1TP_166043_20150515_20170409_01_T1,LC81660432015135LGN01,2015/05/15,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/09,2015:135:07:22:23.5241490,2015:135:07:22:55.2941450,LGN,DAY,0,0,489,4,7.4,5.12,5.344,9,LPGS_2.7.0,68.36237252,100.97513054,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15201,7741,7601,7741,7601,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150515070521_20150515083242.01,LT8BPF20150515070127_20150515073801.01,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.95"N,45°56'16.01"E,25°35'58.63"N,45°13'25.18"E,25°13'34.57"N,47°04'15.60"E,23°52'11.10"N,44°48'55.04"E,23°29'42.43"N,46°38'13.34"E,24.55332,45.93778,25.59962,45.22366,25.22627,47.071,23.86975,44.81529,23.49512,46.63704,LC08_L1TP_166043_20150515_20170409_01_T1,LC81660432015135LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432015135LGN01
LC08_L1TP_165043_20150508_20180526_01_T2,LC81650432015128LGN02,2015/05/08,T2,1, 165, 043, 165, 043,NADIR,-.001,2018/05/26,2015:128:07:16:17.9832660,2015:128:07:16:49.7532620,LGN,DAY,72.34,72.34,50,4,15.595,10.621,11.418,9,LPGS_13.1.0,67.66618035,105.37529654,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150508065915_20150508072903.02,LT8BPF20150508065522_20150508072957.02,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.59"N,47°27'23.04"E,25°35'56.36"N,46°44'28.00"E,25°13'37.81"N,48°35'20.15"E,23°52'07.82"N,46°20'04.24"E,23°29'44.63"N,48°09'24.16"E,24.55322,47.4564,25.59899,46.74111,25.22717,48.58893,23.86884,46.33451,23.49573,48.15671,LC08_L1TP_165043_20150508_20180526_01_T2,LC81650432015128LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432015128LGN02
LC08_L1TP_166043_20150429_20170409_01_T1,LC81660432015119LGN01,2015/04/29,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/09,2015:119:07:22:38.9798880,2015:119:07:23:10.7498840,LGN,DAY,0,0,532,4,6.945,4.923,4.899,9,LPGS_2.7.0,66.33015409,111.20217552,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150429070536_20150429073724.01,LT8BPF20150429070143_20150429073817.01,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.66"N,45°53'48.41"E,25°35'56.26"N,45°10'54.55"E,25°13'37.88"N,47°01'44.62"E,23°52'07.57"N,44°46'30.47"E,23°29'44.59"N,46°35'48.34"E,24.55324,45.89678,25.59896,45.18182,25.22719,47.02906,23.86877,44.77513,23.49572,46.59676,LC08_L1TP_166043_20150429_20170409_01_T1,LC81660432015119LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432015119LGN01
LC08_L1TP_165043_20150422_20170409_01_T1,LC81650432015112LGN01,2015/04/22,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/09,2015:112:07:16:33.7610770,2015:112:07:17:05.5310730,LGN,DAY,0,0,355,4,8.07,5.18,6.188,9,LPGS_2.7.0,64.92912229,115.59553093,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150422065931_20150422083736.01,LT8BPF20150422065537_20150422073011.02,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.81"N,47°26'19.54"E,25°35'56.36"N,46°43'24.42"E,25°13'37.60"N,48°34'16.86"E,23°52'07.97"N,46°19'00.62"E,23°29'44.59"N,48°08'20.80"E,24.55328,47.43876,25.59899,46.72345,25.22711,48.57135,23.86888,46.31684,23.49572,48.13911,LC08_L1TP_165043_20150422_20170409_01_T1,LC81650432015112LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432015112LGN01
LC08_L1TP_166043_20150413_20170410_01_T1,LC81660432015103LGN02,2015/04/13,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/10,2015:103:07:22:46.2355110,2015:103:07:23:18.0055070,LGN,DAY,46.07,46.07,221,4,7.18,5.426,4.702,9,LPGS_2.7.0,62.71383716,120.80856914,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150413070544_20150413073731.02,LT8BPF20150413070150_20150413073824.02,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.44"N,45°54'46.73"E,25°35'54.96"N,45°11'52.30"E,25°13'36.16"N,47°02'43.76"E,23°52'06.67"N,44°47'28.21"E,23°29'43.26"N,46°36'47.41"E,24.5529,45.91298,25.5986,45.19786,25.22671,47.04549,23.86852,44.79117,23.49535,46.61317,LC08_L1TP_166043_20150413_20170410_01_T1,LC81660432015103LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432015103LGN02
LC08_L1TP_165043_20150406_20170410_01_T1,LC81650432015096LGN01,2015/04/06,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/10,2015:096:07:16:35.0942770,2015:096:07:17:06.8642740,LGN,DAY,9.93,9.93,303,4,8.27,5.436,6.232,9,LPGS_2.7.0,60.71437251,124.4445365,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150406065932_20150406083738.01,LT8BPF20150406065539_20150406074524.02,LC08CPF_20150401_20150630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.84"N,47°28'43.39"E,25°35'55.57"N,46°45'47.92"E,25°13'36.26"N,48°36'41.44"E,23°52'07.43"N,46°21'23.90"E,23°29'43.51"N,48°10'45.16"E,24.55301,47.47872,25.59877,46.76331,25.22674,48.61151,23.86873,46.35664,23.49542,48.17921,LC08_L1TP_165043_20150406_20170410_01_T1,LC81650432015096LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432015096LGN01
LC08_L1TP_166043_20150328_20170411_01_T1,LC81660432015087LGN01,2015/03/28,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/11,2015:087:07:22:52.0853650,2015:087:07:23:23.8553610,LGN,DAY,.14,.14,545,4,7.009,4.992,4.92,9,LPGS_2.7.0,57.88863268,128.57122646,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150328070549_20150328075136.01,LT8BPF20150328070156_20150328075229.07,LC08CPF_20150302_20150331_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.15"N,45°55'55.81"E,25°35'54.56"N,45°13'01.49"E,25°13'35.44"N,47°03'53.39"E,23°52'06.46"N,44°48'37.15"E,23°29'42.72"N,46°37'56.78"E,24.55282,45.93217,25.59849,45.21708,25.22651,47.06483,23.86846,44.81032,23.4952,46.63244,LC08_L1TP_166043_20150328_20170411_01_T1,LC81660432015087LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432015087LGN01
LC08_L1TP_165043_20150321_20170411_01_T1,LC81650432015080LGN01,2015/03/21,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/11,2015:080:07:16:46.2320180,2015:080:07:17:18.0020150,LGN,DAY,5.25,5.25,330,4,7.674,5.152,5.687,9,LPGS_2.7.0,55.55888776,131.41076463,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150321065944_20150321084235.02,LT8BPF20150321065550_20150321074711.06,LC08CPF_20150302_20150331_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.87"N,47°28'27.59"E,25°35'55.61"N,46°45'31.97"E,25°13'35.87"N,48°36'26.10"E,23°52'07.79"N,46°21'07.56"E,23°29'43.44"N,48°10'29.42"E,24.55302,47.47433,25.59878,46.75888,25.22663,48.60725,23.86883,46.3521,23.4954,48.17484,LC08_L1TP_165043_20150321_20170411_01_T1,LC81650432015080LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432015080LGN01
LC08_L1TP_166043_20150312_20170412_01_T1,LC81660432015071LGN01,2015/03/12,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/12,2015:071:07:22:59.9332220,2015:071:07:23:31.7032190,LGN,DAY,.39,.39,563,4,6.528,4.486,4.742,9,LPGS_2.7.0,52.49712944,134.65473218,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150312070557_20150312075343.02,LT8BPF20150312070204_20150312075437.07,LC08CPF_20150302_20150331_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.26"N,45°56'18.92"E,25°35'54.96"N,45°13'24.71"E,25°13'35.65"N,47°04'16.32"E,23°52'06.78"N,44°49'00.08"E,23°29'42.86"N,46°38'19.46"E,24.55285,45.93859,25.5986,45.22353,25.22657,47.0712,23.86855,44.81669,23.49524,46.63874,LC08_L1TP_166043_20150312_20170412_01_T1,LC81660432015071LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432015071LGN01
LC08_L1TP_165043_20150305_20170412_01_T1,LC81650432015064LGN01,2015/03/05,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/12,2015:064:07:16:55.9904450,2015:064:07:17:27.7604420,LGN,DAY,1.71,1.71,366,4,6.513,4.779,4.425,9,LPGS_2.7.0,50.12649295,136.92647166,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20150305070217_20150305074739.01,LT8BPF20150304143242_20150307001203.06,LC08CPF_20150302_20150331_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.23"N,47°28'17.76"E,25°35'56.08"N,46°45'22.64"E,25°13'36.16"N,48°36'16.13"E,23°52'08.11"N,46°20'57.88"E,23°29'43.58"N,48°10'19.09"E,24.55312,47.4716,25.59891,46.75629,25.22671,48.60448,23.86892,46.34941,23.49544,48.17197,LC08_L1TP_165043_20150305_20170412_01_T1,LC81650432015064LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432015064LGN01
