Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1TP_012031_20020325_20160928_01_T1,LE70120312002084EDC00,2002/03/25,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/28,2002:084:15:15:42.3498295,2002:084:15:16:09.4095170,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,5,6,105,4,3.339,2.46,2.257,9,Y,LPGS_12.8.1,FULL,44.73790994,145.26041178,,,ETM_L1TP,ETM,DEFINITIVE,14781,16201,7391,8101,7391,8101,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,41°45'39.60"N,71°22'13.44"W,42°43'37.92"N,72°14'58.56"W,42°23'38.40"N,69°57'37.80"W,41°06'12.96"N,72°45'20.16"W,40°46'42.96"N,70°31'20.64"W,41.761,-71.3704,42.7272,-72.2496,42.394,-69.9605,41.1036,-72.7556,40.7786,-70.5224,LE07_L1TP_012031_20020325_20160928_01_T1,LE70120312002084EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312002084EDC00
LE07_L1TP_012031_20020309_20160929_01_T1,LE70120312002068EDC00,2002/03/09,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2002:068:15:15:48.7184506,2002:068:15:16:15.7751380,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,74,71,127,4,4.119,2.916,2.909,9,N,LPGS_12.8.1,FULL,38.52642504,147.38803546,,,ETM_L1TP,ETM,DEFINITIVE,14781,16201,7391,8101,7391,8101,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,41°45'39.60"N,71°23'14.64"W,42°43'48.72"N,72°15'57.24"W,42°23'48.12"N,69°58'36.12"W,41°06'24.48"N,72°46'19.92"W,40°46'54.12"N,70°32'19.68"W,41.761,-71.3874,42.7302,-72.2659,42.3967,-69.9767,41.1068,-72.7722,40.7817,-70.5388,LE07_L1TP_012031_20020309_20160929_01_T1,LE70120312002068EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312002068EDC00
LE07_L1GT_012031_20020221_20160930_01_T2,LE70120312002052EDC00,2002/02/21,LANDSAT_7,ON,T2,1,, 012, 031,2016/09/30,2002:052:15:15:44.6676967,2002:052:15:16:11.7215718,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,93,96,-1,-1,,,,9,N,LPGS_12.8.1,FULL,32.65118242,149.46521984,,,ETM_L1GT,ETM,DEFINITIVE,14781,16201,7391,8101,7391,8101,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,41°45'39.60"N,71°22'01.92"W,42°43'42.24"N,72°14'47.40"W,42°23'40.56"N,69°57'24.12"W,41°06'19.44"N,72°45'09.72"W,40°46'48.00"N,70°31'07.32"W,41.761,-71.3672,42.7284,-72.2465,42.3946,-69.9567,41.1054,-72.7527,40.78,-70.5187,LE07_L1GT_012031_20020221_20160930_01_T2,LE70120312002052EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312002052EDC00
LE07_L1TP_012031_20020205_20160929_01_T1,LE70120312002036EDC00,2002/02/05,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2002:036:15:15:44.3031944,2002:036:15:16:11.3551943,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,4,8,235,4,3.399,2.462,2.344,9,N,LPGS_12.8.1,FULL,27.6299244,151.70026397,,,ETM_L1TP,ETM,DEFINITIVE,14761,16181,7381,8091,7381,8091,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,41°45'39.60"N,71°22'06.24"W,42°43'43.32"N,72°14'50.28"W,42°23'41.28"N,69°57'27.36"W,41°06'20.16"N,72°45'13.68"W,40°46'48.00"N,70°31'12.00"W,41.761,-71.3684,42.7287,-72.2473,42.3948,-69.9576,41.1056,-72.7538,40.78,-70.52,LE07_L1TP_012031_20020205_20160929_01_T1,LE70120312002036EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312002036EDC00
LE07_L1TP_012031_20020120_20160929_01_T1,LE70120312002020EDC00,2002/01/20,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2002:020:15:15:44.3408171,2002:020:15:16:11.3912547,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,0,0,216,4,3.237,2.308,2.27,9,N,LPGS_12.8.1,FULL,23.93507907,154.09295797,,,ETM_L1TP,ETM,DEFINITIVE,14781,16181,7391,8091,7391,8091,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,41°45'39.60"N,71°22'39.72"W,42°43'48.72"N,72°15'21.96"W,42°23'46.32"N,69°57'59.76"W,41°06'26.28"N,72°45'42.84"W,40°46'54.12"N,70°31'41.16"W,41.761,-71.3777,42.7302,-72.2561,42.3962,-69.9666,41.1073,-72.7619,40.7817,-70.5281,LE07_L1TP_012031_20020120_20160929_01_T1,LE70120312002020EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312002020EDC00
LE07_L1TP_012031_20020104_20160929_01_T1,LE70120312002004EDC00,2002/01/04,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2002:004:15:15:33.2658151,2002:004:15:16:00.3146276,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,18,12,228,4,3.871,2.88,2.587,9,N,LPGS_12.8.1,FULL,21.92658818,156.48331206,,,ETM_L1TP,ETM,DEFINITIVE,14781,16161,7391,8081,7391,8081,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,41°45'39.60"N,71°20'42.00"W,42°43'54.48"N,72°13'22.08"W,42°23'52.08"N,69°55'59.88"W,41°06'30.96"N,72°43'45.48"W,40°46'58.44"N,70°29'43.80"W,41.761,-71.345,42.7318,-72.2228,42.3978,-69.9333,41.1086,-72.7293,40.7829,-70.4955,LE07_L1TP_012031_20020104_20160929_01_T1,LE70120312002004EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312002004EDC00
LE07_L1TP_012031_20011219_20160929_01_T1,LE70120312001353EDC00,2001/12/19,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2001:353:15:15:32.4621244,2001:353:15:15:59.5086244,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,12,15,191,4,4.096,3.322,2.396,9,N,LPGS_12.8.1,FULL,21.78520911,158.53363171,,,ETM_L1TP,ETM,DEFINITIVE,14761,16181,7381,8091,7381,8091,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,41°45'39.60"N,71°21'31.68"W,42°43'40.44"N,72°14'18.96"W,42°23'37.68"N,69°56'56.76"W,41°06'19.44"N,72°44'37.68"W,40°46'46.92"N,70°30'36.36"W,41.761,-71.3588,42.7279,-72.2386,42.3938,-69.9491,41.1054,-72.7438,40.7797,-70.5101,LE07_L1TP_012031_20011219_20160929_01_T1,LE70120312001353EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001353EDC00
LE07_L1TP_012031_20011203_20160929_01_T1,LE70120312001337EDC00,2001/12/03,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2001:337:15:15:22.5595611,2001:337:15:15:49.6054361,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,0,0,228,4,3.815,3.031,2.316,9,N,LPGS_12.8.1,FULL,23.46603295,159.87769775,,,ETM_L1TP,ETM,DEFINITIVE,14761,16181,7381,8091,7381,8091,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,41°45'39.60"N,71°20'21.48"W,42°43'44.40"N,72°13'06.24"W,42°23'42.36"N,69°55'47.28"W,41°06'23.76"N,72°43'26.04"W,40°46'51.60"N,70°29'27.96"W,41.761,-71.3393,42.729,-72.2184,42.3951,-69.9298,41.1066,-72.7239,40.781,-70.4911,LE07_L1TP_012031_20011203_20160929_01_T1,LE70120312001337EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001337EDC00
LE07_L1TP_012031_20011117_20160929_01_T1,LE70120312001321EDC00,2001/11/17,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2001:321:15:15:24.5819962,2001:321:15:15:51.6260586,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,3,8,216,4,3.579,2.747,2.294,9,N,LPGS_12.8.1,FULL,26.72075257,160.14100722,,,ETM_L1TP,ETM,DEFINITIVE,14761,16161,7381,8081,7381,8081,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,41°45'39.60"N,71°22'22.80"W,42°43'39.72"N,72°15'09.36"W,42°23'37.32"N,69°57'48.60"W,41°06'19.44"N,72°45'30.60"W,40°46'46.92"N,70°31'30.72"W,41.761,-71.373,42.7277,-72.2526,42.3937,-69.9635,41.1054,-72.7585,40.7797,-70.5252,LE07_L1TP_012031_20011117_20160929_01_T1,LE70120312001321EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001321EDC00
LE07_L1TP_012031_20011101_20160929_01_T1,LE70120312001305EDC00,2001/11/01,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2001:305:15:15:12.1759322,2001:305:15:15:39.2188697,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,4,12,238,4,3.879,2.481,2.982,9,N,LPGS_12.8.1,FULL,31.1498409,159.08568197,,,ETM_L1TP,ETM,DEFINITIVE,14761,16181,7381,8091,7381,8091,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,41°45'39.60"N,71°21'03.96"W,42°43'50.88"N,72°13'45.12"W,42°23'47.40"N,69°56'21.84"W,41°06'29.16"N,72°44'07.80"W,40°46'55.92"N,70°30'05.40"W,41.761,-71.3511,42.7308,-72.2292,42.3965,-69.9394,41.1081,-72.7355,40.7822,-70.5015,LE07_L1TP_012031_20011101_20160929_01_T1,LE70120312001305EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001305EDC00
LE07_L1TP_012031_20011016_20160929_01_T1,LE70120312001289EDC00,2001/10/16,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2001:289:15:15:08.5784295,2001:289:15:15:35.6192420,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,3,2,239,4,2.417,1.852,1.553,9,N,LPGS_12.8.1,FULL,36.29574724,156.59688871,,,ETM_L1TP,ETM,DEFINITIVE,14761,16181,7381,8091,7381,8091,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,41°45'39.60"N,71°22'10.92"W,42°43'36.12"N,72°15'00.00"W,42°23'33.00"N,69°57'36.36"W,41°06'17.64"N,72°45'20.88"W,40°46'44.04"N,70°31'17.76"W,41.761,-71.3697,42.7267,-72.25,42.3925,-69.9601,41.1049,-72.7558,40.7789,-70.5216,LE07_L1TP_012031_20011016_20160929_01_T1,LE70120312001289EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001289EDC00
LE07_L1TP_012031_20010930_20160930_01_T1,LE70120312001273EDC01,2001/09/30,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/30,2001:273:15:15:14.3308651,2001:273:15:15:41.3704276,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,96,97,15,4,7.676,7.253,2.513,9,N,LPGS_12.8.1,FULL,41.68773956,152.71572256,,,ETM_L1TP,ETM,DEFINITIVE,14761,16181,7381,8091,7381,8091,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,41°45'39.60"N,71°25'30.72"W,42°43'39.00"N,72°18'16.56"W,42°23'44.52"N,70°00'59.76"W,41°06'16.92"N,72°48'27.72"W,40°46'52.32"N,70°34'31.44"W,41.761,-71.4252,42.7275,-72.3046,42.3957,-70.0166,41.1047,-72.8077,40.7812,-70.5754,LE07_L1TP_012031_20010930_20160930_01_T1,LE70120312001273EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001273EDC01
LE07_L1GT_012031_20010914_20160929_01_T2,LE70120312001257EDC00,2001/09/14,LANDSAT_7,ON,T2,1,, 012, 031,2016/09/29,2001:257:15:15:25.0877381,2001:257:15:15:52.1257381,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,100,100,-1,-1,,,,9,N,LPGS_12.8.1,FULL,46.96666677,147.77281016,,,ETM_L1GT,ETM,DEFINITIVE,14781,16181,7391,8091,7391,8091,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,41°45'39.60"N,71°24'36.00"W,42°43'47.28"N,72°17'21.84"W,42°23'52.08"N,70°00'03.96"W,41°06'22.68"N,72°47'36.60"W,40°46'57.72"N,70°33'39.24"W,41.761,-71.41,42.7298,-72.2894,42.3978,-70.0011,41.1063,-72.7935,40.7827,-70.5609,LE07_L1GT_012031_20010914_20160929_01_T2,LE70120312001257EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001257EDC00
LE07_L1TP_012031_20010829_20160929_01_T1,LE70120312001241EDC00,2001/08/29,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2001:241:15:15:36.2561742,2001:241:15:16:03.2930491,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,2,1,236,4,3.005,1.869,2.353,9,N,LPGS_12.8.1,FULL,51.78966633,142.04257951,,,ETM_L1TP,ETM,DEFINITIVE,14781,16201,7391,8101,7391,8101,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,41°45'39.60"N,71°24'08.64"W,42°43'49.08"N,72°16'53.04"W,42°23'54.24"N,69°59'31.92"W,41°06'27.36"N,72°47'06.72"W,40°47'01.68"N,70°33'06.48"W,41.761,-71.4024,42.7303,-72.2814,42.3984,-69.9922,41.1076,-72.7852,40.7838,-70.5518,LE07_L1TP_012031_20010829_20160929_01_T1,LE70120312001241EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001241EDC00
LE07_L1TP_012031_20010813_20160929_01_T1,LE70120312001225EDC01,2001/08/13,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2001:225:15:15:45.1563587,2001:225:15:16:12.1909837,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,94,96,5,4,3.052,1.442,2.69,9,N,LPGS_12.8.1,FULL,55.96193583,136.17315465,,,ETM_L1TP,ETM,DEFINITIVE,14761,16201,7381,8101,7381,8101,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,41°45'39.60"N,71°23'18.96"W,42°43'38.64"N,72°16'07.68"W,42°23'43.08"N,69°58'45.12"W,41°06'18.72"N,72°46'19.20"W,40°46'53.04"N,70°32'17.52"W,41.761,-71.3886,42.7274,-72.2688,42.3953,-69.9792,41.1052,-72.772,40.7814,-70.5382,LE07_L1TP_012031_20010813_20160929_01_T1,LE70120312001225EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001225EDC01
LE07_L1TP_012031_20010728_20160929_01_T1,LE70120312001209EDC00,2001/07/28,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2001:209:15:16:05.1895424,2001:209:15:16:32.2212923,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,17,19,200,4,3.913,2.457,3.045,9,N,LPGS_12.8.1,FULL,59.35270545,131.02736723,,,ETM_L1TP,ETM,DEFINITIVE,14781,16201,7391,8101,7391,8101,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,41°45'39.60"N,71°25'30.00"W,42°43'40.08"N,72°18'19.08"W,42°23'44.88"N,70°00'55.44"W,41°06'19.80"N,72°48'31.32"W,40°46'54.12"N,70°34'28.20"W,41.761,-71.425,42.7278,-72.3053,42.3958,-70.0154,41.1055,-72.8087,40.7817,-70.5745,LE07_L1TP_012031_20010728_20160929_01_T1,LE70120312001209EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001209EDC00
LE07_L1TP_012031_20010712_20160929_01_T1,LE70120312001193EDC00,2001/07/12,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2001:193:15:16:14.8351636,2001:193:15:16:41.8641636,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,40,25,95,4,3.772,2.47,2.851,9,N,LPGS_12.8.1,FULL,61.89267987,127.60842435,,,ETM_L1TP,ETM,DEFINITIVE,14761,16161,7381,8081,7381,8081,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,41°45'39.60"N,71°25'13.44"W,42°43'36.12"N,72°18'02.16"W,42°23'40.56"N,70°00'39.96"W,41°06'20.88"N,72°48'13.32"W,40°46'55.20"N,70°34'11.64"W,41.761,-71.4204,42.7267,-72.3006,42.3946,-70.0111,41.1058,-72.8037,40.782,-70.5699,LE07_L1TP_012031_20010712_20160929_01_T1,LE70120312001193EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001193EDC00
LE07_L1GT_107213_20010706_20170204_01_T2,LE71072132001187EDC00,2001/07/06,LANDSAT_7,ON,T2,1,, 107, 213,2017/02/04,2001:187:02:16:00.0246001,2001:187:02:16:27.0528501,EDC Sioux Falls  South Dakota  USA (aka LGS),Night,-1,-1,-1,-1,,,,9,N,LPGS_12.8.3,FULL,-16.52464635,-36.44942491,,,ETM_L1GT,ETM,DEFINITIVE,14241,15701,7121,7851,7121,7851,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,41°45'39.60"N,71°00'15.48"W,41°06'30.60"N,69°37'19.92"W,40°47'05.64"N,71°51'18.00"W,42°43'51.24"N,70°07'35.04"W,42°23'56.04"N,72°24'53.28"W,41.761,-71.0043,41.1085,-69.6222,40.7849,-71.855,42.7309,-70.1264,42.3989,-72.4148,LE07_L1GT_107213_20010706_20170204_01_T2,LE71072132001187EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE71072132001187EDC00
LE07_L1TP_012031_20010626_20161001_01_T1,LE70120312001177EDC00,2001/06/26,LANDSAT_7,ON,T1,1,, 012, 031,2016/10/01,2001:177:15:16:13.0269116,2001:177:15:16:40.0544116,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,3,2,231,4,3.818,2.554,2.838,9,N,LPGS_12.8.1,FULL,63.43077695,126.71279327,,,ETM_L1TP,ETM,DEFINITIVE,14761,16161,7381,8081,7381,8081,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,41°45'39.60"N,71°22'06.96"W,42°43'40.44"N,72°14'54.60"W,42°23'45.60"N,69°57'38.16"W,41°06'21.24"N,72°45'06.12"W,40°46'56.28"N,70°31'09.84"W,41.761,-71.3686,42.7279,-72.2485,42.396,-69.9606,41.1059,-72.7517,40.7823,-70.5194,LE07_L1TP_012031_20010626_20161001_01_T1,LE70120312001177EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001177EDC00
LE07_L1TP_012031_20010610_20161001_01_T1,LE70120312001161EDC00,2001/06/10,LANDSAT_7,ON,T1,1,, 012, 031,2016/10/01,2001:161:15:16:30.7500339,2001:161:15:16:57.7754714,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,1,1,222,4,3.845,2.825,2.608,9,N,LPGS_12.8.1,FULL,63.73817552,128.56374132,,,ETM_L1TP,ETM,DEFINITIVE,14761,16141,7381,8071,7381,8071,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,41°45'39.60"N,71°24'03.24"W,42°43'40.08"N,72°16'48.36"W,42°23'44.88"N,69°59'32.64"W,41°06'21.24"N,72°46'59.16"W,40°46'56.28"N,70°33'03.96"W,41.761,-71.4009,42.7278,-72.2801,42.3958,-69.9924,41.1059,-72.7831,40.7823,-70.5511,LE07_L1TP_012031_20010610_20161001_01_T1,LE70120312001161EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001161EDC00
LE07_L1TP_012031_20010525_20160929_01_T1,LE70120312001145EDC00,2001/05/25,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/29,2001:145:15:16:42.5042808,2001:145:15:17:09.5273433,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,78,79,78,4,3.716,2.951,2.259,9,N,LPGS_12.8.1,FULL,62.52932201,132.38446478,,,ETM_L1TP,ETM,DEFINITIVE,14761,16161,7381,8081,7381,8081,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,41°45'39.60"N,71°24'30.96"W,42°43'45.48"N,72°17'16.08"W,42°23'49.92"N,69°59'59.64"W,41°06'26.64"N,72°47'29.04"W,40°47'00.96"N,70°33'32.76"W,41.761,-71.4086,42.7293,-72.2878,42.3972,-69.9999,41.1074,-72.7914,40.7836,-70.5591,LE07_L1TP_012031_20010525_20160929_01_T1,LE70120312001145EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001145EDC00
LE07_L1TP_012031_20010509_20160930_01_T1,LE70120312001129EDC00,2001/05/09,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/30,2001:129:15:16:52.7218399,2001:129:15:17:19.7424650,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,1,1,234,4,3.4,2.575,2.22,9,N,LPGS_12.8.1,FULL,59.68681578,136.79257539,,,ETM_L1TP,ETM,DEFINITIVE,14761,16181,7381,8091,7381,8091,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,41°45'39.60"N,71°24'41.04"W,42°43'33.60"N,72°17'28.32"W,42°23'36.96"N,70°00'08.64"W,41°06'15.48"N,72°47'44.52"W,40°46'49.08"N,70°33'45.72"W,41.761,-71.4114,42.726,-72.2912,42.3936,-70.0024,41.1043,-72.7957,40.7803,-70.5627,LE07_L1TP_012031_20010509_20160930_01_T1,LE70120312001129EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001129EDC00
LE07_L1TP_012031_20010423_20160930_01_T1,LE70120312001113EDC00,2001/04/23,LANDSAT_7,ON,T1,1,, 012, 031,2016/09/30,2001:113:15:16:57.8329622,2001:113:15:17:24.8515247,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,7,6,175,4,3.902,2.977,2.523,9,N,LPGS_12.8.1,FULL,55.35099736,140.6833457,,,ETM_L1TP,ETM,DEFINITIVE,14761,16161,7381,8081,7381,8081,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,41°45'39.60"N,71°23'45.60"W,42°43'35.04"N,72°16'34.68"W,42°23'38.04"N,69°59'12.12"W,41°06'18.72"N,72°46'48.00"W,40°46'50.88"N,70°32'46.32"W,41.761,-71.396,42.7264,-72.2763,42.3939,-69.9867,41.1052,-72.78,40.7808,-70.5462,LE07_L1TP_012031_20010423_20160930_01_T1,LE70120312001113EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001113EDC00
LE07_L1TP_012031_20010407_20161001_01_T1,LE70120312001097EDC00,2001/04/07,LANDSAT_7,ON,T1,1,, 012, 031,2016/10/01,2001:097:15:16:56.0414597,2001:097:15:17:23.0582098,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,54,45,64,4,3.754,2.827,2.47,9,N,LPGS_12.8.1,FULL,49.89817852,143.71546229,,,ETM_L1TP,ETM,DEFINITIVE,14741,16181,7371,8091,7371,8091,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,41°45'39.60"N,71°21'14.76"W,42°43'37.92"N,72°14'04.20"W,42°23'39.48"N,69°56'39.48"W,41°06'23.40"N,72°44'18.24"W,40°46'54.84"N,70°30'14.04"W,41.761,-71.3541,42.7272,-72.2345,42.3943,-69.9443,41.1065,-72.7384,40.7819,-70.5039,LE07_L1TP_012031_20010407_20161001_01_T1,LE70120312001097EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001097EDC00
LE07_L1GT_012031_20010322_20161002_01_T2,LE70120312001081EDC00,2001/03/22,LANDSAT_7,ON,T2,1,, 012, 031,2016/10/02,2001:081:15:17:04.4392062,2001:081:15:17:31.4532687,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,100,100,-1,-1,,,,9,N,LPGS_12.8.1,FULL,43.81118977,146.08686665,,,ETM_L1GT,ETM,DEFINITIVE,14741,16201,7371,8101,7371,8101,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010101_20010331_01.02,-1,41°45'39.60"N,71°21'34.92"W,42°43'47.64"N,72°14'19.68"W,42°23'49.20"N,69°56'58.20"W,41°06'31.68"N,72°44'33.72"W,40°47'03.12"N,70°30'32.40"W,41.761,-71.3597,42.7299,-72.2388,42.397,-69.9495,41.1088,-72.7427,40.7842,-70.509,LE07_L1GT_012031_20010322_20161002_01_T2,LE70120312001081EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001081EDC00
LE07_L1GT_012031_20010306_20161001_01_T2,LE70120312001065EDC00,2001/03/06,LANDSAT_7,ON,T2,1,, 012, 031,2016/10/01,2001:065:15:17:13.6742030,2001:065:15:17:40.6858904,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,100,100,-1,-1,,,,9,N,LPGS_12.8.1,FULL,37.62192133,148.15854828,,,ETM_L1GT,ETM,DEFINITIVE,14761,16201,7381,8101,7381,8101,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20010101_20010331_01.02,-1,41°45'39.60"N,71°22'27.12"W,42°43'35.76"N,72°15'12.60"W,42°23'36.96"N,69°57'52.56"W,41°06'19.80"N,72°45'28.80"W,40°46'50.88"N,70°31'29.28"W,41.761,-71.3742,42.7266,-72.2535,42.3936,-69.9646,41.1055,-72.758,40.7808,-70.5248,LE07_L1GT_012031_20010306_20161001_01_T2,LE70120312001065EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312001065EDC00
